parcel_id,ACRES,PARCEL_ID,building_cost,building_purchase_price,building_purchase_price_sqft,building_revenue,building_sqft,cat_id,cat_id_y,county,deed_restricted_units,exp2020_id,exp_id,exsfd_id,fees,geom_id,gg_id,hra_id,inclusionary_units,juris,juris_id,juris_name,juris_name_full,juris_ppa,juris_sesit,juris_tra,juris_trich,juris_y,jurisdiction_id,land_cost,max_dua,max_far,max_height,max_profit,max_profit_far,min_max_fars,nodev,non_residential_sqft,oldest_building,opp_id,parking_config,parking_ratio,pba50chcat,pba50zoningmodcat,pda_id_pba40,pda_id_pba50,pda_pba40,pda_pba50,perfarea,perffoot,policy_based_revenue_reduction,ppa_id,ppa_id_y,residential,residential_sales_price_sqft,residential_sqft,sesit_id,sesit_id_y,stories,superdistrict,total_cost,total_residential_units,total_sqft,tpp_id,tra_id,tra_id_y,trich_id,trich_id_y,urbanized,vmt_nonres_cat,vmt_res_cat,zoninghzcat,zoningmodcat,ave_sqft_per_unit,residential_units,subsidy_per_unit,regional,subaccount
1988027,0.175318031211,1988027.0,1127782.7146475152,1083759.4955126955,520.8378967285156,1491599.738607891,5727.692811820798,,,Sonoma,0,in,,,0.0,17179687084534,GG,,0,Santa Rosa,sros,Santa Rosa,santa_rosa,,srosdr,,srosConn,santa_rosa,70098.0,1183199.478086555,25.0,,,-835770.1032087029,0.75,1.0622458349731079,0.0,0.0,1994.0,,surface,0.0,GGNADRNA,santa_rosaGGNADRNAinNA,sro3,santa rosa5,sro3,santa rosa5,1.0,1.0,0.0,,,372.0270690917969,372.0270690917969,4009.384968274558,dr,dr,2.0,30,2310982.19273407,2.0,3060.0,b3,,,Conn,Conn,1.0,MH,S,srosNAConnNA,70098SRO3b3NANA,1295.6,3.0,278590.03440290096,1,1
1988727,4.2267706611,1988727.0,27189895.17188202,21805164.922901988,475.5441711425781,32833916.107075218,138089.86882621644,,,Sonoma,7,in,,,0.0,16096758222800,GG,,7,Santa Rosa,sros,Santa Rosa,santa_rosa,,srosdr,,srosConn,santa_rosa,70098.0,23994092.663373668,25.0,,,-20627786.89285228,0.75,1.0622458349731076,0.0,0.0,1998.0,,surface,0.0,GGNADRNA,santa_rosaGGNADRNAinNA,sro5,,sro5,,1.0,1.0,1873248.7550080454,,,339.6744079589844,339.6744079589844,96662.9081783515,dr,dr,2.0,30,51183987.83525568,66.0,67430.9999999,,,,Conn,Conn,1.0,MH,S,srosNAConnNA,70098SRO5NANANA,1295.6,74.0,278753.87693043624,1,1
2002116,0.148770212561,2002116.0,2127868.9315466187,1118078.9371171875,512.86142578125,2492695.0527835176,9720.735182944809,,,Sonoma,0,in,,,0.0,13670239144174,GG,HRA,0,Petaluma,peta,Petaluma,petaluma,,petahra,petatra3,petaR,petaluma,56784.0,1201168.7722099714,35.992064103639855,,,-836342.6509730727,1.5,2.284030041996036,0.0,0.0,1995.0,,surface,0.0,GGtra3HRANA,petalumaGGtra3HRANAinNA,,petaluma1,,petaluma1,1.0,1.0,0.0,,,366.32958984375,366.32958984375,6804.514628061366,hra,hra,4.0,29,3329037.7037565904,2.0,3206.0,cr4,tra3,tra3,R,R,1.0,H,M,petaHRARNA,56784NAcr4NANA,1935.0,3.0,278780.8836576909,1,1
1953068,9.814027721699999,1953068.0,8417533.742652362,235284.57618749997,450.5295959472656,9630137.318307878,42750.298337492946,,,Sonoma,1,inun,ubz,sfd,0.0,10739415735816,,,1,Sonoma County,uson,Sonoma County,unincorporated_sonoma,,usondr,,,unincorporated_sonoma,97.0,5050353.235341439,2.75,,,-4183986.4278017026,0.1,0.17306998556998557,0.0,0.0,1932.0,,surface,0.0,NANADRNA,unincorporated_sonomaNANADRNAinunsfd,,,,,0.0,1.0,367261.82554191886,,,321.8068542480469,321.8068542480469,29925.20883624506,dr,dr,1.0,31,13467886.977993801,1.0,768.0,,,,,,0.0,H,MH,usonNANANA,00097NANAubzNA,1919.0,15.0,278932.4285201135,1,1
1930692,3.01861235834,1930692.0,2589076.7891485984,431925.79196484375,494.6923583984375,3252403.5116774356,13149.196491359058,,,Sonoma,0,inun,ubz,sfd,0.0,3416149853267,,,0,Sonoma County,uson,Sonoma County,unincorporated_sonoma,,usondr,,,unincorporated_sonoma,97.0,2058127.5478035617,2.75,,,-1394800.8252747245,0.1,0.14936509402200573,0.0,0.0,1936.0,,surface,0.0,NANADRNA,unincorporated_sonomaNANADRNAinunsfd,,,,,0.0,1.0,0.0,,,353.3516845703125,353.3516845703125,9204.43754395134,dr,dr,1.0,29,4647204.33695216,1.0,1284.0,,,,,,0.0,MH,M,usonNANANA,00097NANAubzNA,1656.1601625159997,5.0,278960.1650549449,1,1
2042323,0.173918622304,2042323.0,2487568.0866983416,1570744.3721484377,539.7005126953125,3066564.120044752,11363.947403829792,,,Sonoma,0,in,,,0.0,8495069235568,GG,,0,Santa Rosa,sros,Santa Rosa,santa_rosa,,srosdr,srostra3,srosR,santa_rosa,70098.0,1672963.1761499294,35.0,,,-1115846.4856595895,1.5,1.9049586776859504,0.0,0.0,1922.0,,surface,0.0,GGtra3DRNA,santa_rosaGGtra3DRNAinNA,sro2,santa rosa2,sro2,santa rosa2,1.0,1.0,0.0,,,385.5003662109375,385.5003662109375,7954.763182680854,dr,dr,4.0,30,4160531.262848271,2.0,4280.0,b1,tra3,tra3,R,R,1.0,MH,S,srosNARNA,70098SRO2b1NANA,1659.6000000000001,4.0,278961.6214148974,1,1
1900724,0.13829805136,1900724.0,889641.2463446384,432069.4926396221,260.8359247558812,1080495.6135304465,4518.238935219088,,,Sonoma,0,in,,,0.0,3548385623811,,,0,Sonoma,sono,Sonoma,sonoma,,,,,sonoma,72646.0,471353.4603374854,20.0,,,-279096.5976859188,0.75,1.1854912764003673,0.0,0.0,1954.0,,surface,0.0,NANANANA,sonomaNANANANAinNA,,,,,0.0,1.0,0.0,,,341.62982177734375,341.62982177734375,3162.7672546533613,,,2.0,29,1360994.7066821237,0.0,2436.0,,,,,,1.0,H,MH,sonoNANANA,72646NANANANA,1807.3999999999999,1.0,279096.5976859188,1,1
1930701,2.84621265621,1930701.0,2441208.8239202397,479422.8128627929,491.65519409179683,3047823.7636950547,12398.216474963127,,,Sonoma,0,inun,ubz,sfd,0.0,10065547456366,,,0,Sonoma County,uson,Sonoma County,unincorporated_sonoma,,usondr,,,unincorporated_sonoma,97.0,2003334.69471032,2.75,,,-1396719.7549355049,0.1,0.14936509402200576,0.0,0.0,1910.0,,surface,0.0,NANADRNA,unincorporated_sonomaNANADRNAinunsfd,,,,,0.0,1.0,0.0,,,351.1822814941406,351.1822814941406,8678.751532474187,dr,dr,1.0,29,4444543.51863056,1.0,1434.0,,,,,,0.0,MH,M,usonNANANA,00097NANAubzNA,1656.1601625159997,5.0,279343.95098710095,1,1
1992056,3.10788963916,1992056.0,2665650.2964857505,213382.7558789062,435.8307922363281,2950158.660595194,13538.09190698705,,,Sonoma,0,inun,ubz,sfd,0.0,15652253721997,,,0,Sonoma County,uson,Sonoma County,unincorporated_sonoma,,usondr,,,unincorporated_sonoma,97.0,1688462.086176503,2.75,,,-1396933.9534567243,0.1,0.16300505050505049,0.0,0.0,1971.0,,surface,0.0,NANADRNA,unincorporated_sonomaNANADRNAinunsfd,,,,,0.0,1.0,0.0,,,311.3077087402344,311.3077087402344,9476.664334890935,dr,dr,1.0,29,4354112.382662253,1.0,720.0,,,,,,0.0,H,MH,usonNANANA,00097NANAubzNA,1807.3999999999999,5.0,279386.7906913449,1,1
2028987,9.16899221773,2028987.0,7864284.019516699,590912.5226894531,424.10395507812495,8469461.545288792,39940.49781369578,,,Sonoma,1,inun,ubz,sfd,0.0,9291465849143,,,1,Sonoma County,uson,Sonoma County,unincorporated_sonoma,,usondr,,,unincorporated_sonoma,97.0,4825643.295333849,2.75,,,-4471592.350800095,0.1,0.14927851759920638,0.0,0.0,1951.0,,surface,0.0,NANADRNA,unincorporated_sonomaNANADRNAinunsfd,,,,,0.0,1.0,251126.58123833835,,,302.931396484375,302.931396484375,27958.348469587043,dr,dr,1.0,31,12689927.314850548,1.0,2049.0,,,,,,0.0,MH,M,usonNANANA,00097NANAubzNA,1655.20020314,16.0,279474.52192500595,1,1
2005926,0.904329511215,2005926.0,5817354.804004451,2899823.5670259935,641.4630598822278,7064677.978236469,29544.717135624436,,,Sonoma,1,in,,,0.0,6369627353456,GG,,1,Rohnert Park,rohp,Rohnert Park,rohnert_park,,rohpdr,rohptra3,rohpR,rohnert_park,62546.0,3531551.722265078,35.0,,,-2796577.667766603,0.75,2.346189164370983,0.0,0.0,1971.0,,surface,0.0,GGtra3DRNA,rohnert_parkGGtra3DRNAinNA,roh2,,roh2,,1.0,1.0,512349.1197335435,,,341.59735107421875,341.59735107421875,20681.301994937105,dr,dr,2.0,29,9348906.526269529,0.0,6648.0,,tra3,tra3,R,R,1.0,MH,M,rohpNARNA,62546ROH2NANANA,2044.0,10.0,279657.76677666034,1,1
1930784,3.1698545457700003,1930784.0,2718797.86311598,569068.3399843749,463.89423828124995,3202728.958229755,13808.013525220822,,,Sonoma,0,inun,ubz,sfd,0.0,5807124734340,,,0,Sonoma County,uson,Sonoma County,unincorporated_sonoma,,usondr,,,unincorporated_sonoma,97.0,2170432.8190992526,2.75,,,-1678069.21536555,0.1,0.12698412698412698,0.0,0.0,1978.0,,surface,0.0,NANADRNA,unincorporated_sonomaNANADRNAinunsfd,,,,,0.0,1.0,0.0,,,331.35302734375,331.35302734375,9665.609467654574,dr,dr,1.0,29,4889230.682215232,1.0,1804.0,,,,,,0.0,MH,MH,usonNANANA,00097NANAubzNA,1408.0,6.0,279678.202560925,1,1
2011262,0.362894982039,2011262.0,5190507.860424917,1974521.308705193,1472.468461926674,5974617.477178988,23711.776429533653,,,Sonoma,1,in,,,0.0,28863696938,GG,,1,Cotati,cota,Cotati,cotati,,cotadr,cotatra3,cotaR,cotati,16560.0,3555306.4040074367,35.0,,,-3076676.598249094,1.5,1.6161616161616164,0.0,0.0,1979.0,,surface,0.0,GGtra3DRNA,cotatiGGtra3DRNAinNA,cot1,cotati1,cot1,cotati1,1.0,1.0,320940.4974190905,,,359.9548034667969,359.9548034667969,16598.243500673558,dr,dr,4.0,29,8745814.264432354,0.0,1972.0,cr4,tra3,tra3,R,R,1.0,MH,MH,cotaNARNA,16560COT1cr4NANA,1408.0,11.0,279697.87256809947,1,1
1930768,4.36762088641,1930768.0,3746127.199659161,1091578.814522924,484.9150451660156,4612883.291570242,19025.531740269987,,,Sonoma,0,inun,ubz,,0.0,17173881208658,,,0,Sonoma County,uson,Sonoma County,unincorporated_sonoma,,usondr,,,unincorporated_sonoma,97.0,3398020.460308045,2.75,,,-2518608.04655498,0.1,0.12698412698412698,0.0,0.0,1977.0,,surface,0.0,NANADRNA,unincorporated_sonomaNANADRNAinunNA,,,,,0.0,1.0,0.0,,,346.3678894042969,346.3678894042969,13317.87221818899,dr,dr,1.0,29,7144147.659967206,2.0,3310.40040629,,,,,,0.0,MH,MH,usonNANANA,00097NANAubzNA,1408.0,9.0,279845.33850610885,1,1
1922249,0.198056053944,1922249.0,2832807.163728139,2291488.3876035833,472.3627507881857,3516847.860902567,12941.101707300772,,,Sonoma,0,in,,,0.0,2751939614952,GG,,0,Santa Rosa,sros,Santa Rosa,santa_rosa,,,,srosRna,santa_rosa,70098.0,3154228.5014236346,54.45,,,-2519591.5603341903,1.5,1.785714285714286,0.0,0.0,1941.0,,surface,0.0,GGNANANA,santa_rosaGGNANANAinNA,sro2,santa rosa2,sro2,santa rosa2,1.0,1.0,0.0,,,388.2257080078125,388.2257080078125,9058.77119511054,,,4.0,30,5987035.665151773,0.0,7134.0,b2,,,Rna,Rna,1.0,MH,S,srosNARnaNA,70098SRO2b2NANA,1000.0,9.0,279954.61781491,1,1
1872465,0.295057227362,1872465.0,1898038.8871136664,1285404.8653606868,591.6435907947559,2253369.978063143,9639.608365229387,,,Sonoma,0,in,,,0.0,7054298666843,GG,,0,Sebastopol,seba,Sebastopol,sebastopol,,sebahra,,,sebastopol,70770.0,1475511.9489293362,44.0,,,-1120180.8579798597,0.75,2.3884562815873016,0.0,0.0,1983.0,,surface,0.0,GGNAHRANA,sebastopolGGNAHRANAinNA,seb1,sebastopol1,seb1,sebastopol1,1.0,1.0,0.0,,,333.9450988769531,333.9450988769531,6747.725855660571,hra,hra,2.0,30,3373550.8360430025,0.0,3195.0,,,,,,1.0,MH,M,sebaNANANA,70770SEB1NANANA,1655.20020314,4.0,280045.2144949649,1,1
1922310,1.13192348322,1922310.0,16189966.87152195,10238240.36759071,696.3065178140046,20200885.263372306,73960.56131348538,,,Sonoma,3,in,,,0.0,7850490666047,GG,,3,Santa Rosa,sros,Santa Rosa,santa_rosa,,,,srosRna,santa_rosa,70098.0,11096560.715986747,35.0,,,-8698328.43383902,1.5,1.8999084058080806,0.0,0.0,1946.0,,surface,0.0,GGNANANA,santa_rosaGGNANANAinNA,sro2,santa rosa2,sro2,santa rosa2,1.0,1.0,1442130.6502155876,,,390.1864318847656,390.1864318847656,51772.392919439764,,,4.0,30,27286527.587508697,0.0,21623.0,b2,,,Rna,Rna,1.0,MH,S,srosNARnaNA,70098SRO2b2NANA,1655.20020314,31.0,280591.23980125866,1,1
1902850,7.00152484316,1902850.0,6005237.939872988,777058.7336982421,556.6163818359374,8488100.086734386,30498.923005957273,,,Sonoma,0,in,,,0.0,10244445433725,,,0,Petaluma,peta,Petaluma,petaluma,,,,,petaluma,56784.0,5021108.7770654345,2.5,,,-2525555.397053015,0.1,0.18644234553325462,0.0,0.0,1974.0,,surface,0.0,NANANANA,petalumaNANANANAinNA,,,,,0.0,1.0,0.0,,,397.58312988281256,397.5831298828125,21349.246104170088,,,1.0,29,11026346.716938421,2.0,2053.0,,,,,,1.0,H,MH,petaNANANA,56784NANANANA,2274.0,9.0,280617.2663392239,1,1
1987831,1.48018880158,1987831.0,21171225.80848542,10621566.824730426,507.1412731441189,25509942.47937519,96716.42671761269,,,Sonoma,5,in,,,0.0,9868983383891,GG,,5,Santa Rosa,sros,Santa Rosa,santa_rosa,,srosdr,,srosConn,santa_rosa,70098.0,17069328.605904605,45.375,,,-14595331.006329393,1.5,1.9279761904761905,0.0,0.0,1949.0,,surface,0.0,GGNADRNA,santa_rosaGGNADRNAinNA,sro3,santa rosa5,sro3,santa rosa5,1.0,1.0,1578536.1104061366,,,376.8002624511718,376.8002624511719,67701.49870232888,dr,dr,4.0,30,38240554.41439003,0.0,30800.0,b2,,,Conn,Conn,1.0,MH,S,srosNAConnNA,70098SRO3b2NANA,1295.6,52.0,280679.4424294114,1,1
1935288,6.258720254479999,1935288.0,5368131.252718875,576120.1119433594,522.9848510742187,7129129.821610056,27263.23642823197,,,Sonoma,1,inun,ubz,,0.0,1176828823016,,,1,Sonoma County,uson,Sonoma County,unincorporated_sonoma,,usondr,,,unincorporated_sonoma,97.0,4140685.022748387,2.75,,,-2808534.111277787,0.1,0.163961038961039,0.0,0.0,1932.0,,surface,0.0,NANADRNA,unincorporated_sonomaNANADRNAinunNA,,,,,0.0,1.0,428847.657420581,,,373.56060791015625,373.56060791015625,19084.265499762376,dr,dr,1.0,29,9508816.275467262,2.0,1620.0,,,,,,1.0,H,M,usonNANANA,00097NANAubzNA,1818.0,10.0,280853.4111277787,1,1
1926031,1.25225268793,1926031.0,17911042.427256174,4766401.74262004,416.8052760529471,19803037.196488257,81822.94393447315,,,Sonoma,3,in,,,0.0,15995025826397,GG,,3,Santa Rosa,sros,Santa Rosa,santa_rosa,,,,srosConn,santa_rosa,70098.0,10221264.671584917,45.375,,,-9550733.037815362,1.5,2.463095540386905,0.0,0.0,1983.0,,surface,0.0,GGNANANA,santa_rosaGGNANANAinNA,sro5,,sro5,,1.0,1.0,1221463.1354625272,,,345.7471923828125,345.7471923828125,57276.060754131206,,,4.0,30,28132307.098841093,0.0,16817.0,,,,Conn,Conn,1.0,MH,M,srosNAConnNA,70098SRO5NANANA,1655.20020314,34.0,280903.9128769224,1,1
1914174,3.0701597114599997,1914174.0,43912671.44438065,13443531.905891698,458.8261200706795,49472299.929019816,200606.0824320724,,,Sonoma,8,in,,,0.0,3008462519527,GG,,8,Santa Rosa,sros,Santa Rosa,santa_rosa,,,,srosConn,santa_rosa,70098.0,26817270.734696522,45.375,,,-24446146.709045507,1.5,2.3809523809523814,0.0,0.0,1987.0,,surface,0.0,GGNANANA,santa_rosaGGNANANAinNA,sro3,santa rosa5,sro3,santa rosa5,1.0,1.0,3188504.458988146,,,352.3059387207031,352.3059387207031,140424.25770245068,,,4.0,30,70729942.17907718,0.0,43088.0,b3,,,Conn,Conn,1.0,MH,M,srosNAConnNA,70098SRO3b3NANA,1600.0,87.0,280990.1920579943,1,1
1930170,9.187785094530001,1930170.0,7880402.750691233,552214.0725057238,490.6231384277343,9817948.018330835,40022.36033870611,,,Sonoma,1,inun,ubz_np,,0.0,17555421308343,,,1,Sonoma County,uson,Sonoma County,unincorporated_sonoma,,usondr,,,unincorporated_sonoma,97.0,5461188.081671141,2.75,,,-3934647.1878522667,0.1,0.1701839826839827,0.0,0.0,1961.0,,surface,0.0,NANADRNA,unincorporated_sonomaNANADRNAinunNA,,,,,0.0,1.0,411004.37382072734,,,350.4450988769531,350.4450988769531,28015.652237094273,dr,dr,1.0,29,13341590.832362374,1.0,1655.20020314,,,,,,0.0,MH,M,usonNANANA,00097NANAubz_npNA,1887.0,14.0,281046.2277037333,1,1
1935252,8.963443221770001,1935252.0,7687983.762545151,1167539.3414495701,518.6591979980468,10125554.831141885,39045.11814395709,,,Sonoma,1,inun,ubz,,0.0,12023840458188,,,1,Sonoma County,uson,Sonoma County,unincorporated_sonoma,,usondr,,,unincorporated_sonoma,97.0,6230316.757020512,2.75,,,-4215976.176349729,0.1,0.16396103896103897,0.0,0.0,1964.0,,surface,0.0,NANADRNA,unincorporated_sonomaNANADRNAinunNA,,,,,0.0,1.0,423230.48792595207,,,370.4708557128906,370.4708557128906,27331.58270076996,dr,dr,1.0,29,13918300.519565662,2.0,3310.40040629,,,,,,0.0,H,M,usonNANANA,00097NANAubzNA,1818.0,15.0,281065.0784233153,1,1
1908254,1.09290070252,1908254.0,937385.6281747913,0.0,150.0,892905.4032083696,4760.719289866894,,,Sonoma,0,inun,ubz,,0.0,9441049066510,,,0,Sonoma County,uson,Sonoma County,unincorporated_sonoma,,usondr,,,unincorporated_sonoma,97.0,238035.96449334468,2.75,,,-281103.60851246765,0.1,0.19682539682539682,0.0,0.0,9999.0,,surface,0.0,NANADRNA,unincorporated_sonomaNANADRNAinunNA,,,,,0.0,1.0,0.0,,,267.9383239746094,267.9383239746094,3332.5035029068254,dr,dr,1.0,30,1175421.592668136,0.0,0.0,,,,,,0.0,MH,MH,usonNANANA,00097NANAubzNA,2182.3999999999996,1.0,281103.60851246765,1,1
2042605,0.157428261475,2042605.0,2251705.50457267,1846049.670133742,546.7171325683594,2811891.2216728204,10286.45730732147,,,Sonoma,0,in,,,0.0,10059534107145,GG,,0,Santa Rosa,sros,Santa Rosa,santa_rosa,,,srostra3,srosR,santa_rosa,70098.0,1939779.377522836,35.0,,,-1407185.5336311392,1.5,1.6005509641873277,0.0,0.0,1917.0,,surface,0.0,GGtra3NANA,santa_rosaGGtra3NANAinNA,sro2,santa rosa2,sro2,santa rosa2,1.0,1.0,0.0,,,390.5122375488281,390.5122375488281,7200.5201151250285,,,4.0,30,4191484.882095506,3.0,4965.60060943,b1,tra3,tra3,R,R,1.0,MH,S,srosNARNA,70098SRO2b1NANA,1394.3999999999999,5.0,281437.10672622785,1,1
1886898,0.252334369501,1886898.0,1623212.046524805,1543659.0435649415,536.1565490722656,2209994.3353917454,8243.83974872933,,,Sonoma,0,in,,,0.0,3173466220260,GG,,0,Santa Rosa,sros,Santa Rosa,santa_rosa,,srosdr,srostra3,srosR,santa_rosa,70098.0,1690991.9992577245,35.0,,,-1126293.9045986,0.75,1.4871441689623506,0.0,0.0,1976.0,,surface,0.0,GGtra3DRNA,santa_rosaGGtra3DRNAinNA,sro3,santa rosa5,sro3,santa rosa5,1.0,1.0,0.0,,,382.9689636230469,382.9689636230469,5770.6878241105305,dr,dr,2.0,30,3314204.0457825297,2.0,4234.0,b2,tra3,tra3,R,R,1.0,MH,S,srosNARNA,70098SRO3b2NANA,1295.6,4.0,281573.47614965,1,1
1925986,0.206957762855,1925986.0,2960128.819745952,2909563.8297407227,517.8855407714843,3501616.981652325,13522.744722457523,,,Sonoma,0,in,,,0.0,7969025938703,GG,,0,Santa Rosa,sros,Santa Rosa,santa_rosa,,,,srosRna,santa_rosa,70098.0,3026284.3957958003,54.45,,,-2534492.158567216,1.5,1.7857142857142858,0.0,0.0,1951.0,,surface,0.0,GGNANANA,santa_rosaGGNANANAinNA,sro2,,sro2,,1.0,1.0,0.0,,,369.9182434082031,369.9182434082031,9465.921305720265,,,4.0,30,5986413.215541752,7.0,8262.0,,,,Rna,Rna,1.0,MH,S,srosNARnaNA,70098SRO2NANANA,1000.0,9.0,281610.23984080175,1,1
1908614,5.12520953918,1908614.0,4395914.242102667,116103.83449627018,318.54651694542963,4025035.426915189,22325.61829407144,,,Sonoma,0,in,,,0.0,10829498982296,,,0,Santa Rosa,sros,Santa Rosa,santa_rosa,,srosdr,,,santa_rosa,70098.0,1894040.8210536754,18.0,,,-2253595.0380599475,0.1,1.0935064935064933,0.0,0.0,1977.0,,surface,0.0,NANADRNA,santa_rosaNANADRNAinNA,,,,,0.0,1.0,0.0,,,257.5539245605469,257.5539245605469,15627.932805850007,dr,dr,1.0,30,6289955.063156342,0.0,536.0,,,,,,1.0,H,MH,srosNANANA,70098NANANANA,1852.3999999999996,8.0,281699.37975749344,1,1
1886775,0.155442803095,1886775.0,999929.7005332732,1144402.2874921875,555.0608642578125,1409400.314309432,5078.363131199965,,,Sonoma,0,in,,,0.0,3178611220038,GG,,0,Santa Rosa,sros,Santa Rosa,santa_rosa,,,srostra3,srosR,santa_rosa,70098.0,1238362.3084461496,35.0,,,-845469.5285633908,0.75,1.3280532598714418,0.0,0.0,1913.0,,surface,0.0,GGtra3NANA,santa_rosaGGtra3NANAinNA,sro1,santa rosa1,sro1,santa rosa1,1.0,1.0,0.0,,,396.4720458984375,396.4720458984375,3554.8541918399756,,,2.0,30,2238292.008979423,2.0,3032.0,b1,tra3,tra3,R,R,1.0,MH,S,srosNARNA,70098SRO1b1NANA,1157.0,3.0,281823.1761877969,1,1
1916694,0.137014816231,1916694.0,1959730.8197699233,1027731.2851845702,494.8819702148437,2215247.713975538,8952.630515166393,,,Sonoma,0,in,,,0.0,5985926906217,GG,,0,Santa Rosa,sros,Santa Rosa,santa_rosa,,,,srosConn,santa_rosa,70098.0,1101572.8756504215,35.0,,,-846055.9814448068,1.5,1.8365472910927454,0.0,0.0,1988.0,,surface,0.0,GGNANANA,santa_rosaGGNANANAinNA,sro3,,sro3,,1.0,1.0,0.0,,,353.48712158203125,353.48712158203125,6266.841360616475,,,4.0,30,3061303.695420345,2.0,3054.0,b3,,,Conn,Conn,1.0,MH,M,srosNAConnNA,70098SRO3b3NANA,1600.0,3.0,282018.66048160224,1,1
1878503,1.13295808817,1878503.0,16204764.885799345,7294011.746486825,573.608976603242,20900392.412106894,74028.16302329532,,,Sonoma,3,in,,,0.0,16098994702690,GG,,3,Petaluma,peta,Petaluma,petaluma,,,petatra3,petaR,petaluma,56784.0,12229222.614706513,35.0,,,-9027054.95726716,1.5,1.8337924701561066,0.0,0.0,1990.0,,surface,0.0,GGtra3NANA,petalumaGGtra3NANAinNA,,petaluma2,,petaluma2,1.0,1.0,1493459.8688681962,,,403.3289794921875,403.3289794921875,51819.71411630672,,,4.0,29,28433987.500505857,0.0,18700.0,cr4,tra3,tra3,R,R,1.0,MH,M,petaNARNA,56784NAcr4NANA,1597.6,32.0,282095.46741459874,1,1
1914446,4.977624003630001,1914446.0,4269329.494163484,763839.0031289062,459.61237792968745,4982825.497658275,21682.729782445324,,,Sonoma,0,inun,ubz_np,sfd,0.0,2470145055928,,,0,Sonoma County,uson,Sonoma County,unincorporated_sonoma,,,,,unincorporated_sonoma,97.0,3255251.7519580433,2.75,,,-2541755.7484632526,0.1,0.1443001443001443,0.0,0.0,1993.0,,surface,0.0,NANANANA,unincorporated_sonomaNANANANAinunsfd,,,,,0.0,1.0,0.0,,,328.2945556640625,328.2945556640625,15177.910847711726,,,1.0,30,7524581.246121528,1.0,2444.0,,,,,,1.0,MH,M,usonNANANA,00097NANAubz_npNA,1600.0,9.0,282417.30538480583,1,1
2010523,1.78055071228,2010523.0,11453894.970141051,8399323.866736481,598.7661477942588,15119504.496972935,58171.12732423083,,,Sonoma,2,in,,,0.0,4415359342110,GG,,2,Cotati,cota,Cotati,cotati,,cotadr,,,cotati,16560.0,9560353.927429115,25.0,,,-6779678.616661858,0.75,1.357864491109143,0.0,0.0,1980.0,,surface,0.0,GGNADRNA,cotatiGGNADRNAinNA,cot1,,cot1,,1.0,1.0,884934.2160646266,,,371.3060607910156,371.3060607910156,40719.78912696158,dr,dr,2.0,29,21014248.897570167,0.0,20629.0,,,,,,1.0,MH,M,cotaNANANA,16560COT1NANANA,1656.1601625159997,24.0,282486.6090275774,1,1
1930178,14.2880358165,1930178.0,12254909.708037885,1106442.1479760741,494.56559448242183,15390697.575124834,62239.25702406239,,,Sonoma,2,inun,ubz_np,,0.0,3299634688022,,,2,Sonoma County,uson,Sonoma County,unincorporated_sonoma,,usondr,,,unincorporated_sonoma,97.0,8801790.93553849,2.75,,,-6498639.55120042,0.1,0.17018398268398272,0.0,0.0,1952.0,,surface,0.0,NANADRNA,unincorporated_sonomaNANADRNAinunNA,,,,,0.0,1.0,832636.4827488768,,,353.2611389160156,353.2611389160156,43567.47991684367,dr,dr,1.0,29,21056700.643576376,2.0,3290.0,,,,,,0.0,MH,M,usonNANANA,00097NANAubz_npNA,1887.0,23.0,282549.54570436606,1,1
2040416,0.16964309681899994,2040416.0,2426414.999067732,1773062.3337494167,525.1015563964844,2910265.629223938,11084.581996654782,,,Sonoma,0,in,,,0.0,8824402764595,GG,,0,Santa Rosa,sros,Santa Rosa,santa_rosa,,srosdr,srostra3,srosR,santa_rosa,70098.0,1870071.1880568813,35.0,,,-1413944.9690586892,1.5,1.5140036730945823,0.0,0.0,1952.0,,surface,0.0,GGtra3DRNA,santa_rosaGGtra3DRNAinNA,sro2,santa rosa2,sro2,santa rosa2,1.0,1.0,0.0,,,375.0725402832031,375.0725402832031,7759.207397658347,dr,dr,4.0,30,4296486.187124614,3.0,4965.60060943,b1,tra3,tra3,R,R,1.0,MH,S,srosNARNA,70098SRO2b1NANA,1319.0,5.0,282788.99381173786,1,1
1875724,0.745009739567,1875724.0,3194990.272721369,3131790.3588221287,556.4975219726562,4514992.812331597,16226.461517122238,,,Sonoma,0,in,,,0.0,920306582865,,,0,Petaluma,peta,Petaluma,petaluma,,,,,petaluma,56784.0,3583289.6400552886,12.0,,,-2263287.10044506,0.5,0.5257772530499804,0.0,0.0,1957.0,,surface,0.0,NANANANA,petalumaNANANANAinNA,,,,,0.0,1.0,0.0,,,397.49822998046875,397.49822998046875,11358.523061985567,,,1.0,29,6778279.912776657,5.0,8276.00101572,,,,,,1.0,MH,M,petaNANANA,56784NANANANA,1336.0,8.0,282910.8875556325,1,1
