parcel_id,ACRES,PARCEL_ID,building_cost,building_purchase_price,building_purchase_price_sqft,building_revenue,building_sqft,cat_id,cat_id_y,county,deed_restricted_units,exp2020_id,exp_id,exsfd_id,fees,geom_id,gg_id,hra_id,inclusionary_units,juris,juris_id,juris_name,juris_name_full,juris_ppa,juris_sesit,juris_tra,juris_trich,juris_y,jurisdiction_id,land_cost,max_dua,max_far,max_height,max_profit,max_profit_far,min_max_fars,nodev,non_residential_sqft,oldest_building,opp_id,parking_config,parking_ratio,pba50chcat,pba50zoningmodcat,pda_id_pba40,pda_id_pba50,pda_pba40,pda_pba50,perfarea,perffoot,policy_based_revenue_reduction,ppa_id,ppa_id_y,residential,residential_sales_price_sqft,residential_sqft,sesit_id,sesit_id_y,stories,superdistrict,total_cost,total_residential_units,total_sqft,tpp_id,tra_id,tra_id_y,trich_id,trich_id_y,urbanized,vmt_nonres_cat,vmt_res_cat,zoninghzcat,zoningmodcat,ave_sqft_per_unit,residential_units,subsidy_per_unit,regional,subaccount
1736818,4.00557604357,1736818.0,25766998.36828301,15804563.339742383,722.2562174479167,47258442.80462856,130863.37414059426,,,Solano,7,in,,,0.0,15120034777599,,,7,Fairfield,frfd,Fairfield,fairfield,,,,,fairfield,23182.0,18955126.193384286,22.0,,,-562930.2884588984,0.75,0.9271284271284272,0.0,0.0,1973.0,,surface,0.0,NANANANA,fairfieldNANANANAinNA,,,,,0.0,1.0,3088210.682626852,,,515.8972981770834,515.8972981770834,91604.36189841597,,,2.0,26,44722124.56166729,19.0,32179.72286,,,,,,1.0,MH,S,frfdNANANA,23182NANANANA,1285.0,71.0,10000.0,1,1
1753562,0.173256700646,1753562.0,1652067.0553622292,1832433.6169270833,962.4126139322916,3631727.2113809665,7547.131363006986,,,Solano,0,in,,,0.0,10101026598866,GG,,0,Vallejo,vall,Vallejo,vallejo,,,,,vallejo,81666.0,1983376.244187223,35.0,,,-3790.409931855267,1.0,1.4207988980716253,0.0,0.0,1985.0,,surface,0.0,GGNANANA,vallejoGGNANANAinNA,,,,,1.0,1.0,0.0,,,687.4375813802084,687.4375813802084,5282.99195410489,,,2.0,25,3635443.299549452,2.0,2800.0,b2,,,,,1.0,H,S,vallNANANA,81666NAb2NANA,1237.8,4.0,10000.0,1,1
1744889,0.130438862573,1744889.0,2463815.469275841,2244222.3424687497,935.4668294270832,4783764.311616587,10227.544496786388,,,Solano,0,in,,,0.0,10090965186601,GG,,0,Vallejo,vall,Vallejo,vallejo,,,,,vallejo,81666.0,2357861.725766376,35.0,,,-38671.141094142295,1.8,1.944065225222233,0.0,0.0,1951.0,,surface,0.0,GGNANANA,vallejoGGNANANAinNA,,,,,1.0,1.0,0.0,,,668.1905924479166,668.1905924479166,7159.281147750471,,,5.0,25,4821677.195042217,3.0,3528.0,b2,,,,,1.0,MH,S,vallNANANA,81666NAb2NANA,1693.6696242136093,4.0,10000.0,1,1
1788027,0.188598489028,1788027.0,3840711.569726934,3076337.717248571,644.8155722316577,7343140.14481144,20538.564543994296,,,Solano,2,in,,,0.0,11852907896322,GG,HRA,2,Benicia,beni,Benicia,benicia,,benihra,,,benicia,5290.0,3208773.579741096,78.19372259210348,,,-132184.93492472498,2.5,2.5644012394104516,0.0,0.0,1942.0,,deck,0.2,GGNAHRANA,beniciaGGNAHRANAinNA,ben1,,ben1,,1.0,1.0,425839.93026813446,,,638.4453125,638.4453125,14376.995180796006,hra,hra,4.0,25,7049485.149468031,0.0,7016.0,,,,,,1.0,H,M,beniHRANANA,05290BEN1NANANA,1000.0,14.0,10000.0,1,1
1747177,0.122945625965,1747177.0,2322278.262452972,2220851.585326918,964.1662597656249,4647285.899635319,9640.009391668626,,,Solano,0,in,,,0.0,13721774586809,GG,,0,Vallejo,vall,Vallejo,vallejo,,,,vallR,vallejo,81666.0,2327962.8007899025,35.0,,,-3014.2668797075003,1.8,1.9440652252180899,0.0,0.0,1919.0,,surface,0.0,GGNANANA,vallejoGGNANANAinNA,,,,,1.0,1.0,0.0,,,688.690185546875,688.690185546875,6748.006574168037,,,5.0,25,4650241.063242875,2.0,3387.33924843,b3,,,R,R,1.0,H,S,vallNARNA,81666NAb3NANA,1693.66962421,3.0,10000.0,1,1
1729751,0.20491309910100006,1729751.0,3870534.083657378,2255341.093856854,651.6066953244118,6233186.169423116,16066.974195339882,,,Solano,0,in,,,0.0,1706230456808,GG,,0,Fairfield,frfd,Fairfield,fairfield,,,,frfdRna,fairfield,23182.0,2400748.704402521,35.0,,,-38858.55100951793,1.8,1.9440652252180903,0.0,0.0,1925.0,,surface,0.0,GGNANANA,fairfieldGGNANANAinNA,fai1,fairfield3,fai1,fairfield3,1.0,1.0,0.0,,,554.214599609375,554.214599609375,11246.881936737916,,,5.0,26,6271282.788059899,0.0,5090.0,b3,,,Rna,Rna,1.0,MH,S,frfdNARnaNA,23182FAI1b3NANA,1693.66962421,6.0,10000.0,1,1
1750934,0.265196215297,1750934.0,1137299.6663491775,1321316.83096875,930.6096679687499,2687613.1662828294,5776.026746313751,,,Solano,0,in,,,0.0,904820673268,,,0,Vallejo,vall,Vallejo,vallejo,,,,,vallejo,81666.0,1552357.9008213,17.4,,,-2085.2889054010716,0.5,0.6699330972058245,0.0,0.0,1929.0,,surface,0.0,NANANANA,vallejoNANANANAinNA,,,,,0.0,1.0,0.0,,,664.72119140625,664.72119140625,4043.218722419625,,,1.0,25,2689657.5671704775,2.0,2088.0,,,,,,1.0,MH,S,vallNANANA,81666NANANANA,1174.0,3.0,10000.0,1,1
1850304,0.846621423829,1850304.0,3630754.163540582,2057667.2864016092,605.1962607063557,6226885.051738718,18439.584375523526,CatRet1,CatRet1,Solano,0,in,,,0.0,17096883623621,,,0,Suisun City,suic,Suisun City,suisun_city,,suicdr,,,suisun_city,75630.0,2615645.662053918,11.320986717807843,,,-19905.069332897758,0.5,0.5591435785458025,0.0,0.0,1989.0,,surface,0.0,NANADRNA,suisun_cityNANADRNAinNA,,,,,1.0,1.0,0.0,,,482.4159749348958,482.4159749348958,12907.709062866466,dr,dr,1.0,26,6246399.8255945,0.0,5000.0,b3,,,,,1.0,MH,S,suicNANACatRet1,75630NAb3NANA,1506.0,8.0,10000.0,1,1
1749821,0.184704838907,1749821.0,1188166.0043305266,1592463.3566610601,669.6762589198556,2914289.8399643595,6034.362642613136,,,Solano,0,in,,,0.0,4351605259467,,,0,Vallejo,vall,Vallejo,vallejo,,,,,vallejo,81666.0,1727165.6699767567,17.4,,,-1062.6710297819507,0.75,0.9664781405398466,0.0,0.0,1947.0,,surface,0.0,NANANANA,vallejoNANANANAinNA,,,,,1.0,1.0,0.0,,,689.92724609375,689.92724609375,4224.053849829195,,,2.0,25,2915331.674307283,0.0,3497.0,b1,,,,,1.0,MH,S,vallNANANA,81666NAb1NANA,1693.669624215,2.0,10000.0,1,1
1804160,0.656922741052,1804160.0,563445.4574541423,0.0,150.0,698696.7079213142,2861.581805252119,,,Solano,0,in,,,0.0,2357764547165,,,0,Vacaville,vaca,Vacaville,vacaville,,vacadr,,,vacaville,81554.0,143079.09026260593,2.0,,,-7984.396591342714,0.1,0.13039485766758493,0.0,0.0,9999.0,,surface,0.0,NANADRNA,vacavilleNANADRNAinNA,,,,,0.0,1.0,0.0,,,348.8064371744792,348.8064371744792,2003.1072636764832,dr,dr,1.0,26,706524.5477167482,0.0,0.0,,,,,,1.0,MH,S,vacaNANANA,81554NANANANA,1988.0,1.0,10000.0,1,1
1804176,1.81704493847,1804176.0,1558487.2506185954,0.0,150.0,1938122.85806893,7915.120622745532,,,Solano,0,in,,,0.0,1876058566848,,,0,Vacaville,vaca,Vacaville,vacaville,,vacadr,,,vacaville,81554.0,395756.03113727656,2.0,,,-16442.832160680926,0.1,0.13039485766758493,0.0,0.0,1992.0,,surface,0.0,NANADRNA,vacavilleNANADRNAinNA,,,,,0.0,1.0,0.0,,,349.8047688802083,349.8047688802083,5540.584435921873,dr,dr,1.0,26,1954243.281755872,1.0,0.0,,,,,,1.0,MH,S,vacaNANANA,81554NANANANA,1988.0,2.0,10000.0,1,1
1749753,0.456503207735,1749753.0,9580815.979440825,8256036.790467548,669.6762589198556,19192145.334156148,39770.92560996606,,,Solano,2,in,,,0.0,6811874875887,GG,,2,Vallejo,vall,Vallejo,vallejo,,,valltra3,vallR,vallejo,81666.0,8588957.348920822,72.6,,,-64580.953837949106,2.0,2.380952380952381,0.0,0.0,1938.0,,surface,0.0,GGtra3NANA,vallejoGGtra3NANAinNA,val2,,val2,,1.0,1.0,1085686.666419943,,,689.3817545572916,689.3817545572916,27839.647926976242,,,7.0,25,18169773.328361645,0.0,18130.0,b1,tra3,tra3,R,R,1.0,MH,S,vallNARNA,81666VAL2b1NANA,1000.0,27.0,10000.0,1,1
1804177,2.4523491567099995,1804177.0,2103390.408173386,0.0,150.0,2615760.268751431,10682.53127563934,,,Solano,0,in,,,0.0,7269607213412,,,0,Vacaville,vaca,Vacaville,vacaville,,vacadr,,,vacaville,81554.0,534126.5637819669,2.0,,,-22191.83726800058,0.1,0.13039485766758493,0.0,0.0,1992.0,,surface,0.0,NANADRNA,vacavilleNANADRNAinNA,,,,,0.0,1.0,0.0,,,349.8047688802083,349.8047688802083,7477.771892947537,dr,dr,1.0,26,2637516.971955353,2.0,0.0,,,,,,1.0,MH,S,vacaNANANA,81554NANANANA,1988.0,3.0,10000.0,1,1
1805465,1.47210121118,1805465.0,1262627.533678965,0.0,150.0,1568598.3523538432,6412.531913047053,,,Solano,0,in,,,0.0,5555787509935,,,0,Vacaville,vaca,Vacaville,vacaville,,vacadr,,,vacaville,81554.0,320626.59565235267,2.0,,,-14655.776977474568,0.1,0.1221303948576676,0.0,0.0,1975.0,,surface,0.0,NANADRNA,vacavilleNANADRNAinNA,,,,,0.0,1.0,0.0,,,349.4493001302083,349.4493001302083,4488.772339132937,dr,dr,1.0,26,1583254.1293313177,1.0,0.0,,,,,,1.0,MH,M,vacaNANANA,81554NANANANA,1862.0,2.0,10000.0,1,1
1787858,0.371368673359,1787858.0,7562732.701386051,5976408.649671897,644.8155722316577,14521649.527406674,40442.42086302701,,,Solano,4,in,,,0.0,6395661799757,GG,HRA,4,Benicia,beni,Benicia,benicia,,benihra,,,benicia,5290.0,6237187.67718416,78.19372259210348,,,-138752.7950331387,2.5,2.564401239410451,0.0,0.0,1990.0,,deck,0.2,GGNAHRANA,beniciaGGNAHRANAinNA,ben1,benicia1,ben1,benicia1,1.0,1.0,860481.9438696024,,,641.1959635416666,641.1959635416666,28309.694604118904,hra,hra,4.0,25,13799920.37857021,0.0,13630.0,,,,,,1.0,H,M,beniHRANANA,05290BEN1NANANA,1000.0,28.0,10000.0,1,1
1808518,1.7868893055400001,1808518.0,3831556.5867288327,1103809.6181031899,633.8342203776041,6167017.983702242,19459.403690852374,,,Solano,0,in,,sfd,0.0,16611310193468,,,0,Vacaville,vaca,Vacaville,vacaville,,vacadr,,,vacaville,81554.0,2337213.2148436382,5.0,,,-1786.8542276331225,0.25,0.24645808736717828,0.0,0.0,1979.0,,surface,0.0,NANADRNA,vacavilleNANADRNAinsfd,,,,,0.0,1.0,0.0,,,452.7387288411458,452.7387288411458,13621.58258359666,dr,dr,1.0,26,6168769.801572471,1.0,2561.0,,,,,,0.0,MH,S,vacaNANANA,81554NANANANA,1503.0,9.0,10000.0,1,1
1805570,1.98116829097,1805570.0,8496282.776050765,2779372.8783663595,603.3220703124999,13016746.86238543,43150.24264119231,,,Solano,1,in,,,0.0,10250012498746,,,1,Vacaville,vaca,Vacaville,vacaville,,vacadr,,,vacaville,81554.0,4081047.5646049026,10.0,,,-112716.30402578018,0.5,0.610651974288338,0.0,0.0,1975.0,,surface,0.0,NANADRNA,vacavilleNANADRNAinNA,,,,,0.0,1.0,552132.8257555419,,,430.9443359375,430.9443359375,30205.169848834612,dr,dr,1.0,26,12577330.340655668,4.0,6774.67849685,,,,,,0.0,MH,M,vacaNANANA,81554NANANANA,1862.0,16.0,10000.0,1,1
1729782,0.415407637143,1729782.0,7846494.075915869,3755209.385154586,651.6066953244118,12636152.348836578,32571.581884250183,,,Solano,1,in,,,0.0,15681713339448,GG,,1,Fairfield,frfd,Fairfield,fairfield,,,frfdtra3,frfdR,fairfield,23182.0,4049985.2300585406,35.0,,,-53493.867811468495,1.8,1.94406522521809,0.0,0.0,1957.0,,surface,0.0,GGtra3NANA,fairfieldGGtra3NANAinNA,fai1,fairfield3,fai1,fairfield3,1.0,1.0,792118.0113047856,,,554.214599609375,554.214599609375,22800.107318975126,,,5.0,26,11896479.305974409,0.0,8475.0,b3,tra3,tra3,R,R,1.0,MH,S,frfdNARNA,23182FAI1b3NANA,1693.66962421,13.0,10000.0,1,1
1810162,3.32829583976,1810162.0,7136734.104276684,935176.3154999999,596.900732421875,10817475.403613323,36245.47538992729,,,Solano,1,inun,ubz,sfd,0.0,7009529287200,,,1,Solano County,usol,Solano County,unincorporated_solano,,usoldr,,,unincorporated_solano,95.0,3098671.3962226645,4.0,,,-15548.481348305257,0.25,0.26078971533516987,0.0,0.0,1984.0,,surface,0.0,NANADRNA,unincorporated_solanoNANADRNAinunsfd,,,,,0.0,1.0,597313.5122789794,,,426.357666015625,426.357666015625,25371.832772949103,dr,dr,1.0,26,10235405.50049935,1.0,2304.0,,,,,,0.0,MH,S,usolNANANA,00095NANAubzNA,1988.0,12.0,10000.0,1,1
1812532,0.370679544032,1812532.0,3534567.2664239225,1593772.714497592,617.2724265664813,5337873.064837296,16146.949595358257,,,Solano,0,in,,,0.0,6193930757437,GG,,0,Vacaville,vaca,Vacaville,vacaville,,vacadr,,,vacaville,81554.0,1842949.3834569284,25.0,,,-40436.45674442623,1.0,1.2322904368358916,0.0,0.0,1981.0,,surface,0.0,GGNADRNA,vacavilleGGNADRNAinNA,vac1,vacaville3,vac1,vacaville3,1.0,1.0,0.0,,,472.2584228515625,472.2584228515625,11302.864716750779,dr,dr,2.0,26,5377516.649880851,0.0,3797.0,b2,,,,,1.0,MH,S,vacaNANANA,81554VAC1b2NANA,1503.0,7.0,10000.0,1,1
1812414,0.158835796592,1812414.0,2271837.560539836,1090917.9049194737,617.2724265664813,3437711.209427051,10378.42649858308,,,Solano,0,in,,,0.0,3467727813523,GG,,0,Vacaville,vaca,Vacaville,vacaville,,vacadr,,,vacaville,81554.0,1197689.8467315112,38.76214563384885,,,-32452.521801182153,1.5,1.9106488550332819,0.0,0.0,1957.0,,surface,0.0,GGNADRNA,vacavilleGGNADRNAinNA,vac1,vacaville3,vac1,vacaville3,1.0,1.0,0.0,,,473.1946614583333,473.1946614583333,7264.898549008155,dr,dr,4.0,26,3469527.407271347,0.0,2599.0,b2,,,,,1.0,MH,S,vacaNANANA,81554VAC1b2NANA,1503.0,4.0,10000.0,1,1
1811719,0.414873772389,1811719.0,5933963.497014731,2362326.2673669867,617.2724265664813,8929321.17177425,27108.10185936378,,,Solano,1,in,,,0.0,15541508801274,GG,,1,Vacaville,vaca,Vacaville,vacaville,,,,,vacaville,81554.0,2641210.9976060004,46.81470385789238,,,-91433.14117400927,1.5,1.9866924698974404,0.0,0.0,1970.0,,surface,0.0,GGNANANA,vacavilleGGNANANAinNA,vac1,vacaville3,vac1,vacaville3,1.0,1.0,443787.01163784123,,,470.5668131510417,470.5668131510417,18975.671301554645,,,4.0,26,8575174.494620731,0.0,5628.0,b2,,,,,1.0,MH,S,vacaNANANA,81554VAC1b2NANA,1294.0,14.0,10000.0,1,1
1749285,0.354767211513,1749285.0,6701077.6272938205,5432715.726356771,959.5589518229167,13345950.651992645,27816.843616827813,,,Solano,1,in,,,0.0,6034241694674,GG,,1,Vallejo,vall,Vallejo,vallejo,,,,,vallejo,81666.0,5741791.766543747,35.0,,,-94484.83344846478,1.8,1.9440652252238295,0.0,0.0,1938.0,,surface,0.0,GGNANANA,vallejoGGNANANAinNA,,vallejo2,,vallejo2,1.0,1.0,995713.4478104353,,,685.3992513020834,685.3992513020834,19471.79053177947,,,5.0,25,12442869.393837567,2.0,8326.0,b1,,,,,1.0,MH,S,vallNANANA,81666NAb1NANA,1693.669624215,11.0,10000.0,1,1
1771919,0.449028855736,1771919.0,9144242.51357848,7129158.344461877,644.8155722316577,17465096.97692617,48899.69258598117,,,Solano,5,in,,,0.0,344706045565,GG,HRA,5,Benicia,beni,Benicia,benicia,,benihra,,,benicia,5290.0,7444471.177029693,78.19372259210348,,,-185590.2372690062,2.5,2.564401239410451,0.0,0.0,1985.0,,deck,0.2,GGNAHRANA,beniciaGGNAHRANAinNA,ben1,,ben1,,1.0,1.0,1061973.523587003,,,637.7887369791666,637.7887369791666,34229.784810186815,hra,hra,4.0,25,16588713.690608174,0.0,16259.0,,,,,,1.0,H,M,beniHRANANA,05290BEN1NANANA,1000.0,34.0,10000.0,1,1
1812412,0.150565548474,1812412.0,2153547.724667897,1027956.1174096926,617.2724265664813,3257153.9940138957,9838.0435115025,,,Solano,0,in,,,0.0,2300426078047,GG,,0,Vacaville,vaca,Vacaville,vacaville,,vacadr,,,vacaville,81554.0,1129168.6672598887,38.76214563384885,,,-26073.64587216776,1.5,1.9106488550332816,0.0,0.0,1930.0,,surface,0.0,GGNADRNA,vacavilleGGNADRNAinNA,vac1,vacaville3,vac1,vacaville3,1.0,1.0,0.0,,,472.9677327473958,472.9677327473958,6886.630458051749,dr,dr,4.0,26,3282716.3919277857,0.0,2449.0,b2,,,,,1.0,MH,S,vacaNANANA,81554VAC1b2NANA,1503.0,4.0,10000.0,1,1
1836212,3.20987119073,1836212.0,6882800.778571977,0.0,150.0,7495135.740898419,34955.81908873528,,,Solano,0,in,,,0.0,11977944826225,,,0,Fairfield,frfd,Fairfield,fairfield,,frfddr,,,fairfield,23182.0,699116.3817747056,4.5,,,-86781.41944826394,0.25,0.36894923258559625,0.0,0.0,9999.0,,surface,0.0,NANADRNA,fairfieldNANADRNAinNA,,,,,0.0,1.0,0.0,,,306.31056722005206,306.31056722005206,24469.073362114697,dr,dr,1.0,26,7581917.160346683,0.0,0.0,,,,,,1.0,MH,M,frfdNANANA,23182NANANANA,2500.0,9.0,10000.0,1,1
1749199,0.278953168069,1749199.0,5854502.060153234,5214513.304415433,672.4308942702551,11673601.755737673,24302.623744928325,,,Solano,1,in,,,0.0,4857362263830,GG,,1,Vallejo,vall,Vallejo,vallejo,,,valltra3,vallR,vallejo,81666.0,5418786.242139379,72.6,,,-142139.8523602078,2.0,2.380952380952381,0.0,0.0,1938.0,,surface,0.0,GGtra3NANA,vallejoGGtra3NANAinNA,,,,,1.0,1.0,539666.2498766383,,,686.2046712239584,686.2046712239584,17011.836621449827,,,7.0,25,11273288.302292611,0.0,11404.0,b1,tra3,tra3,R,R,1.0,MH,S,vallNARNA,81666NAb1NANA,1000.0,17.0,10000.0,1,1
1749491,0.138797278905,1749491.0,2912994.1807722677,2887563.667311347,669.6762589198556,5829412.004969341,12092.130264725063,,,Solano,0,in,,,0.0,13131488280981,GG,,0,Vallejo,vall,Vallejo,vallejo,,,valltra3,vallR,vallejo,81666.0,2988786.3242870052,72.6,,,-73815.87009173087,2.0,2.3809523809523805,0.0,0.0,1920.0,,surface,0.0,GGtra3NANA,vallejoGGtra3NANAinNA,val1,vallejo7,val1,vallejo7,1.0,1.0,0.0,,,688.690185546875,688.690185546875,8464.491185307545,,,7.0,25,5901780.505059273,0.0,6341.0,b1,tra3,tra3,R,R,1.0,MH,S,vallNARNA,81666VAL1b1NANA,1000.0,8.0,10000.0,1,1
1783761,0.243707943359,1783761.0,5114796.388037623,3653808.751116355,644.8155722316577,9545758.25115835,21232.03149870329,,,Solano,2,in,,,0.0,1446654986985,GG,HRA,2,Benicia,beni,Benicia,benicia,,benihra,,,benicia,5290.0,3824943.057872317,72.60000000000001,,,-82858.10418639146,2.0,2.380952380952381,0.0,0.0,1913.0,,surface,0.0,GGNAHRANA,beniciaGGNAHRANAinNA,ben1,,ben1,,1.0,1.0,688876.909434801,,,642.2747395833334,642.2747395833334,14862.422049092302,hra,hra,7.0,25,8939739.44590994,0.0,8333.0,,,,,,1.0,H,M,beniHRANANA,05290BEN1NANANA,1000.0,14.0,10000.0,1,1
1831605,19.5114270823,1831605.0,16735034.838898115,0.0,150.0,22133287.276024193,84992.55885677051,,,Solano,3,inun,ubz,,0.0,10672494831054,,,3,Solano County,usol,Solano County,unincorporated_solano,,usoldr,,,unincorporated_solano,95.0,4249627.942838525,2.75,,,-89340.9922564188,0.1,0.16071428571428567,0.0,0.0,1993.0,,surface,0.0,NANADRNA,unincorporated_solanoNANADRNAinunNA,,,,,0.0,1.0,1237965.4865439693,,,372.0205891927083,372.0205891927083,59494.79119973935,dr,dr,1.0,26,20984662.781736642,2.0,0.0,,,,,,0.0,MH,M,usolNANANA,00095NANAubzNA,1782.0,33.0,10000.0,1,1
1748901,0.074398665326,1748901.0,1561434.6395090194,1529386.6671363655,671.7736080963022,3119803.9358386192,6481.671396882604,,,Solano,0,in,,,0.0,7821444880708,GG,,0,Vallejo,vall,Vallejo,vallejo,,,valltra3,vallR,vallejo,81666.0,1583814.364396096,72.6,,,-25953.96942782633,2.0,2.380952380952381,0.0,0.0,1925.0,,surface,0.0,GGtra3NANA,vallejoGGtra3NANAinNA,,vallejo3,,vallejo3,1.0,1.0,0.0,,,687.610107421875,687.610107421875,4537.169977817823,,,7.0,25,3145249.0039051156,0.0,3348.0,b1,tra3,tra3,R,R,1.0,MH,S,vallNARNA,81666NAb1NANA,1000.0,4.0,10000.0,1,1
1820274,13.900664723,1820274.0,59613299.28405854,14697835.587623995,580.0869466145833,87813348.80475076,302759.26502823026,,,Solano,11,in,,,0.0,13997585061000,,,11,Vacaville,vaca,Vacaville,vacaville,,vacadr,,,vacaville,81554.0,23479170.468099073,10.0,,,-1139831.812611475,0.5,0.6181949363767546,0.0,0.0,1988.0,,surface,0.0,NANADRNA,vacavilleNANADRNAinNA,,,,,1.0,1.0,5838361.221820078,,,414.3478190104167,414.3478190104167,211931.48551976116,dr,dr,1.0,26,83092469.75215761,22.0,37260.7317327,b3,,,,,1.0,MH,S,vacaNANANA,81554NAb3NANA,1885.0,112.0,10177.069755459597,1,1
1821164,10.2337658427,1821164.0,8777544.932429498,0.0,363.21615046389957,13153211.705077536,44578.69442574656,,,Solano,1,inun,ubz,,0.0,15147732121405,,,1,Solano County,usol,Solano County,unincorporated_solano,,usoldr,,,unincorporated_solano,95.0,4047925.4455065406,2.75,,,-173101.4446589665,0.1,0.16071428571428573,0.0,0.0,1993.0,,surface,0.0,NANADRNA,unincorporated_solanoNANADRNAinunNA,,,,,0.0,1.0,500842.7718004638,,,421.5085856119792,421.5085856119792,31205.086098022588,dr,dr,1.0,26,12825470.37793604,0.0,0.0,,,,,,0.0,MH,M,usolNANANA,00095NANAubzNA,1782.0,17.0,10182.437921115677,1,1
1788007,0.190484034619,1788007.0,3879109.739319513,3088236.8752275375,893.8234375,7416554.442007049,20743.902349302207,,,Solano,2,in,,,0.0,13593968691,GG,HRA,2,Benicia,beni,Benicia,benicia,,benihra,,,benicia,5290.0,3254188.094021955,78.19372259210348,,,-142583.3216025537,2.5,2.5644012394104516,0.0,0.0,1973.0,,deck,0.2,GGNAHRANA,beniciaGGNAHRANAinNA,ben1,benicia1,ben1,benicia1,1.0,1.0,425839.9302681346,,,638.4453125,638.4453125,14520.731644511543,hra,hra,4.0,25,7133297.833341468,3.0,5081.00887264,,,,,,1.0,H,M,beniHRANANA,05290BEN1NANANA,1000.0,14.0,10184.522971610979,1,1
1812355,0.135212272534,1812355.0,1933948.9332983368,934772.6718952167,617.2724265664813,2919277.177854458,8834.851225666225,,,Solano,0,in,,,0.0,10585497377034,GG,,0,Vacaville,vaca,Vacaville,vacaville,,vacadr,,,vacaville,81554.0,1025664.5061355641,38.76214563384885,,,-41142.986811031624,1.5,1.9106488550332819,0.0,0.0,1944.0,,surface,0.0,GGNADRNA,vacavilleGGNADRNAinNA,vac1,vacaville3,vac1,vacaville3,1.0,1.0,0.0,,,472.0391845703125,472.0391845703125,6184.395857966358,dr,dr,4.0,26,2959613.4394339006,0.0,2227.0,b2,,,,,1.0,MH,S,vacaNANANA,81554VAC1b2NANA,1503.0,4.0,10285.746702757906,1,1
1841531,305.430693897,1841531.0,261969218.43159163,0.0,150.0,346961308.09153414,1330468.3516078803,,,Solano,45,inun,ubz_np,,0.0,449844449280,,,45,Solano County,usol,Solano County,unincorporated_solano,,usoldr,,,unincorporated_solano,95.0,66523417.58039401,2.75,,,-4694248.254672736,0.1,0.18470418470418473,0.0,0.0,9999.0,,surface,0.0,NANADRNA,unincorporated_solanoNANADRNAinunNA,,,,,0.0,1.0,23070876.25079626,,,372.5447591145833,372.5447591145833,931327.8461255161,dr,dr,1.0,26,328492636.01198566,0.0,0.0,,,,,,0.0,MH,S,usolNANANA,00095NANAubz_npNA,2048.0,454.0,10339.75386491792,1,1
1803016,19.9186755627,1803016.0,42710834.02567791,0.0,150.0,49183315.96804011,216916.3739242149,,,Solano,7,in,,,0.0,3109111513103,,,7,Vacaville,vaca,Vacaville,vacaville,,,,,vacaville,81554.0,4338327.478484298,4.0,,,-837545.9534803745,0.25,0.26078971533516987,0.0,0.0,1992.0,,surface,0.0,NANANANA,vacavilleNANANANAinNA,,,,,0.0,1.0,2955277.94768219,,,323.91229248046875,323.91229248046875,151841.4617469504,,,1.0,26,47049161.50416221,3.0,0.0,,,,,,0.0,MH,S,vacaNANANA,81554NANANANA,1988.0,76.0,11020.341493162823,1,1
1748870,0.132606831298,1748870.0,1896683.1570141115,2210465.3702704217,959.6571614583332,4157527.5802786485,8664.610127976754,,,Solano,0,in,,,0.0,3138274044118,GG,,0,Vallejo,vall,Vallejo,vallejo,,,,vallR,vallejo,81666.0,2325993.5053101117,50.30021913007769,,,-66452.06368648664,1.5,1.6496201997270663,0.0,0.0,1919.0,,surface,0.0,GGNANANA,vallejoGGNANANAinNA,,,,,1.0,1.0,0.0,,,685.4694010416666,685.4694010416666,6065.227089583727,,,4.0,25,4222676.662324224,2.0,3387.33924843,b1,,,R,R,1.0,H,S,vallNARNA,81666NAb1NANA,1000.0,6.0,11075.343947747773,1,1
1743191,1.33743722695,1743191.0,28069331.689997576,17203996.281764,489.0116267276008,54214173.92050269,116518.60394353498,,,Solano,8,in,,,0.0,13112148767387,GG,,8,Vallejo,vall,Vallejo,vallejo,,,,,vallejo,81666.0,23029926.478940748,72.6,,,-899229.3800097526,2.0,2.380952380952381,0.0,0.0,1969.0,,surface,0.0,GGNANANA,vallejoGGNANANAinNA,,,,,1.0,1.0,3996513.182946479,,,664.6905924479165,664.6905924479166,81563.02276047449,,,7.0,25,51099258.168938324,0.0,51737.0,b2,,,,,1.0,MH,S,vallNANANA,81666NAb2NANA,1000.0,81.0,11101.59728407102,1,1
1741913,0.324419365624,1741913.0,3093459.2663403465,3450384.712669271,953.7772867838542,6739312.895903307,14131.83767172383,,,Solano,0,in,,,0.0,1603180139855,GG,,0,Vallejo,vall,Vallejo,vallejo,,,,vallR,vallejo,81666.0,3733021.4661037475,35.0,,,-88911.19327160323,1.0,1.3498622589531681,0.0,0.0,1925.0,,surface,0.0,GGNANANA,vallejoGGNANANAinNA,,vallejo3,,vallejo3,1.0,1.0,0.0,,,681.2694905598959,681.2694905598959,9892.28637020668,,,2.0,25,6826480.7324440945,2.0,5320.0,b3,,,R,R,1.0,H,S,vallNARNA,81666NAb3NANA,1176.0,8.0,11113.899158950404,1,1
